time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-19T13:09:25.700Z,19.2035,-66.7533,37,3,Md,6,291.6,0.8525012,0.1,pr,pr14019025,2014-01-19T21:12:00.880Z,"79km N of Hatillo, Puerto Rico",earthquake
2014-01-19T12:59:32.130Z,34.1426667,-117.3116667,8.82,0.61,ml,21,79,0.0442,0.1,ci,ci11415530,2014-01-22T19:04:23.990Z,"3km ESE of Muscoy, California",earthquake
2014-01-19T12:46:52.000Z,51.621,-178.4615,21.7,2.1,ml,11,226.799981856001,0.2371552,0.65,ak,ak11142606,2014-01-22T21:37:52.514Z,"36km SW of Tanaga Volcano, Alaska",earthquake
2014-01-19T12:46:33.000Z,62.2565,-154.6807,7.7,1.6,ml,10,115.199990784001,0.894722,0.65,ak,ak11142605,2014-01-22T21:38:31.214Z,"91km SSE of McGrath, Alaska",earthquake
2014-01-19T12:43:47.000Z,61.6555,-149.8817,46.1,1.3,ml,17,46.7999962560003,0.3611227,0.47,ak,ak11139767,2014-01-22T21:38:22.901Z,"4km NW of Houston, Alaska",earthquake
2014-01-19T12:41:05.014Z,39.6255,-120.6814,11.6518,0.17,ml,4,271,0.011,0.1398,nn,nn00435521,2014-01-22T18:01:14.070Z,"14km ENE of Downieville, California",earthquake
2014-01-19T12:40:29.800Z,40.3515,-121.3277,8.6,0.9,Md,,259.2,0.08983153,0.05,nc,nc72143175,2014-01-23T17:59:05.228Z,"9km WNW of Chester, California",earthquake
2014-01-19T12:39:51.600Z,48.4813,-123.5783,20.2,1.1,Md,,72,0.17966306,0.09,uw,uw60672917,2014-01-21T05:14:29.077Z,"6km WNW of Langford, Canada",earthquake
2014-01-19T12:38:21.000Z,63.3317,-145.1316,3,1.8,ml,29,43.1999965440003,0.3000373,0.61,ak,ak11139740,2014-01-22T21:38:26.552Z,"60km S of Deltana, Alaska",earthquake
2014-01-19T12:36:54.700Z,46.0873,-122.5138,14.5,0.2,Md,,136.8,0.08084838,0.1,uw,uw60672912,2014-01-21T05:08:13.412Z,"20km NNW of Amboy, Washington",earthquake
2014-01-19T12:35:17.900Z,38.788,-122.727,2.5,0.9,Md,,68.4,0.00898315,0.02,nc,nc72143170,2014-01-19T13:37:06.340Z,"2km ENE of The Geysers, California",earthquake
2014-01-19T12:34:43.000Z,63.3516,-147.4106,63.7,1,ml,16,93.5999925120006,0.2766811,0.56,ak,ak11139739,2014-01-22T21:36:53.840Z,"77km E of Cantwell, Alaska",earthquake
2014-01-19T12:33:19.270Z,36.5538333,-117.6285,11.46,1.26,ml,10,258,0.1405,0.11,ci,ci11415522,2014-01-22T18:58:23.938Z,"39km E of Lone Pine, California",earthquake
2014-01-19T12:22:32.590Z,49.1747,156.1924,40.48,4.5,mb,,171,4.051,1.12,us,usb000m49e,2014-01-19T20:25:08.130Z,"167km S of Severo-Kuril'sk, Russia",earthquake
2014-01-19T12:04:06.254Z,40.4078,-119.4761,7.8492,0.49,ml,4,315,0.308,0.0613,nn,nn00435518,2014-01-22T17:36:57.570Z,"20km SSW of Gerlach-Empire, Nevada",earthquake
2014-01-19T12:03:34.000Z,19.4105,-155.2607,2.8,2.1,Ml,,158.4,0,0.26,hv,hv60626666,2014-01-19T20:12:47.329Z,"3km SW of Volcano, Hawaii",earthquake
2014-01-19T11:52:16.000Z,59.8911,-152.3133,70.5,1.8,ml,22,57.5999953920004,0.3844789,0.67,ak,ak11139724,2014-01-22T21:36:36.481Z,"29km WNW of Anchor Point, Alaska",earthquake
2014-01-19T11:40:55.000Z,51.5406,-178.1148,11.5,3.4,ml,17,226.799981856001,0.296444,0.41,ak,ak11139720,2014-01-22T21:38:37.438Z,"38km S of Tanaga Volcano, Alaska",earthquake
2014-01-19T11:38:52.100Z,33.6008,-116.7698,8.7,1,Ml,13,133.2,0.10779783,0.32,ci,ci11415514,2014-01-22T18:40:06.781Z,"10km WNW of Anza, California",earthquake
2014-01-19T11:31:58.790Z,33.2603333,-116.219,11.86,1.24,ml,37,84,0.1662,0.19,ci,ci11415506,2014-01-22T18:33:01.710Z,"14km E of Borrego Springs, California",earthquake
2014-01-19T11:09:16.300Z,38.7973,-122.8138,3.6,0.8,Md,,140.4,0.00898315,0.02,nc,nc72143160,2014-01-19T12:05:06.476Z,"5km WNW of The Geysers, California",earthquake
2014-01-19T11:00:14.800Z,37.8493,-121.993,7.5,1.3,Md,,68.4,0.00898315,0.06,nc,nc72143155,2014-01-19T11:55:05.469Z,"3km N of Danville, California",earthquake
2014-01-19T10:58:38.500Z,19.1292,-66.6772,44,3,Md,5,291.6,0.7815343,0.15,pr,pr14019024,2014-01-19T19:01:03.780Z,"72km N of Arecibo, Puerto Rico",earthquake
2014-01-19T10:58:13.300Z,12.8934,-88.7962,55.28,4.8,mb,,72,0.895,1.27,us,usb000m47x,2014-01-20T04:04:59.000Z,"50km SSW of Puerto El Triunfo, El Salvador",earthquake
2014-01-19T10:55:43.700Z,19.0666,-67.4485,48,3.2,Md,8,237.6,0.67643141,0.56,pr,pr14019023,2014-01-19T18:58:15.965Z,"73km NNW of San Antonio, Puerto Rico",earthquake
2014-01-19T10:42:49.800Z,19.0592,-66.8458,56,3,Md,8,280.8,0.63870217,0.14,pr,pr14019022,2014-01-19T18:57:05.369Z,"63km N of Hatillo, Puerto Rico",earthquake
2014-01-19T10:32:39.700Z,18.4918,-66.6932,95,2.9,Md,3,262.8,0.15451023,0.03,pr,pr14019021,2014-01-19T18:56:51.774Z,"3km NE of Arecibo, Puerto Rico",earthquake
2014-01-19T10:27:34.300Z,45.6773,-122.5875,24.9,1,Md,,280.8,0.27847774,0.12,uw,uw60672897,2014-01-21T05:04:38.054Z,"1km SW of Five Corners, Washington",earthquake
2014-01-19T10:25:08.867Z,39.6902,-119.4617,12.9124,0.33,ml,10,119,0.062,0.1276,nn,nn00435104,2014-01-19T16:07:20.719Z,"20km WNW of Fernley, Nevada",earthquake
2014-01-19T10:19:48.000Z,62.576,-149.0392,58.1,1.3,ml,21,43.1999965440003,0.2712912,0.45,ak,ak11139679,2014-01-22T21:36:40.891Z,"61km ENE of Talkeetna, Alaska",earthquake
2014-01-19T10:17:46.100Z,18.9013,-66.592,89,2.8,Md,5,277.2,0.57222684,0.18,pr,pr14019019,2014-01-19T18:56:48.752Z,"49km NNE of Arecibo, Puerto Rico",earthquake
2014-01-19T10:15:56.200Z,37.6605,-118.8675,1.4,0.3,Md,,151.2,0.02694946,0.04,nc,nc72143145,2014-01-21T22:09:03.558Z,"9km E of Mammoth Lakes, California",earthquake
2014-01-19T10:15:27.000Z,55.0568,-159.9214,32.6,2.4,ml,9,125.999989920001,0.2955457,0.4,ak,ak11139678,2014-01-22T21:36:29.506Z,"37km NW of Chernabura Island, Alaska",earthquake
2014-01-19T10:11:21.600Z,19.1492,-66.6682,34,3.4,Md,14,255.6,0.68092299,0.15,pr,pr14019012,2014-01-23T08:10:01.000Z,"74km N of Carrizales, Puerto Rico",earthquake
2014-01-19T09:52:05.900Z,18.7735,-66.6177,104,2.8,Md,4,266.4,0.44376775,0.15,pr,pr14019018,2014-01-19T18:56:54.715Z,"34km NNE of Arecibo, Puerto Rico",earthquake
2014-01-19T09:45:19.000Z,17.891,-66.9456,3,2,Md,3,331.2,0.12217088,0.07,pr,pr14019016,2014-01-19T12:30:57.374Z,"9km SSW of Guanica, Puerto Rico",earthquake
2014-01-19T09:44:33.000Z,52.7084,-169.417,2.8,2.3,ml,7,352.799971776002,0.4293947,0.48,ak,ak11142597,2014-01-22T21:36:08.117Z,"44km SW of Nikolski, Alaska",earthquake
2014-01-19T09:44:00.000Z,60.2806,-140.7567,8.1,1.5,ml,14,86.3999930880005,0.2811727,0.77,ak,ak11142596,2014-01-22T21:36:06.978Z,"95km ENE of Cape Yakataga, Alaska",earthquake
2014-01-19T09:42:27.500Z,38.8362,-122.8087,2.4,0.4,Md,,126,0.00898315,0.02,nc,nc72143135,2014-01-19T11:03:04.860Z,"7km WNW of Cobb, California",earthquake
2014-01-19T09:38:51.980Z,33.6471667,-116.657,16.5,0.62,ml,17,122,0.02581,0.1,ci,ci11415498,2014-01-22T18:20:36.620Z,"10km N of Anza, California",earthquake
2014-01-19T09:36:16.800Z,38.7908,-122.77,2.3,0.5,Md,,93.6,0.01796631,0.02,nc,nc72143130,2014-01-19T10:32:06.589Z,"1km NW of The Geysers, California",earthquake
2014-01-19T09:35:49.000Z,63.4962,-150.8549,15,1.3,ml,20,39.5999968320003,0.06378039,0.68,ak,ak11139647,2014-01-22T21:36:39.251Z,"95km W of Cantwell, Alaska",earthquake
2014-01-19T09:31:24.000Z,61.3463,-147.931,20,1.4,ml,16,64.7999948160004,0.2605114,0.67,ak,ak11139646,2014-01-22T21:36:43.083Z,"62km ESE of Butte, Alaska",earthquake
2014-01-19T09:28:41.700Z,19.1501,-66.6703,51,3,Md,9,280.8,0.79590734,0.2,pr,pr14019015,2014-01-19T18:57:08.420Z,"75km N of Arecibo, Puerto Rico",earthquake
2014-01-19T09:25:50.689Z,38.4439,-118.3547,6.2901,0.1,ml,5,129,0.017,0.0423,nn,nn00435366,2014-01-21T16:55:13.892Z,"25km ESE of Hawthorne, Nevada",earthquake
2014-01-19T09:25:28.190Z,33.8305,-117.1056667,17.52,0.54,ml,6,125,0.07686,0.07,ci,ci11415490,2014-01-22T00:58:08.450Z,"1km SE of Lakeview, California",earthquake
2014-01-19T09:25:20.160Z,10.2792,-62.5545,10.55,4.5,mb,,125,2.042,1.44,us,usb000m46d,2014-01-19T18:57:02.115Z,"32km S of Irapa, Venezuela",earthquake
2014-01-19T09:19:38.800Z,17.8265,-67.0935,4,1.2,Md,3,334.8,0.15001865,0.3,pr,pr14019017,2014-01-19T12:46:13.938Z,"17km SSW of La Parguera, Puerto Rico",earthquake
2014-01-19T09:14:06.470Z,33.6255,-116.6776667,15.36,0.24,ml,20,80,0.04341,0.07,ci,ci11415482,2014-01-22T00:50:45.800Z,"7km N of Anza, California",earthquake
2014-01-19T09:09:02.623Z,38.5225,-118.4402,3.9784,0.97,ml,10,85,0.119,0.1258,nn,nn00435088,2014-01-19T23:21:46.440Z,"16km E of Hawthorne, Nevada",earthquake
2014-01-19T09:08:52.200Z,19.4603,-67.0347,50,2.8,Md,4,352.8,0.98904513,0,pr,pr14019014,2014-01-19T17:11:25.541Z,"106km N of Isabela, Puerto Rico",earthquake
2014-01-19T09:06:46.660Z,33.619,-116.6828333,15.61,0.58,ml,28,55,0.04579,0.13,ci,ci11415474,2014-01-22T00:46:33.080Z,"7km N of Anza, California",earthquake
2014-01-19T09:03:47.160Z,36.786,-98.7,5,2.7,ml,,,,1.47,us,usb000m4kr,2014-01-23T08:04:19.000Z,"3km SW of Alva, Oklahoma",earthquake
2014-01-19T09:02:52.000Z,63.236,-151.3116,5.9,1.1,ml,17,46.7999962560003,0.3602244,0.58,ak,ak11139643,2014-01-22T21:36:32.694Z,"118km NNW of Talkeetna, Alaska",earthquake
2014-01-19T08:58:35.000Z,63.447,-147.544,9.6,1.2,ml,23,79.1999936640005,0.3781907,0.81,ak,ak11139641,2014-01-22T21:36:42.067Z,"70km E of Cantwell, Alaska",earthquake
2014-01-19T08:53:10.830Z,-4.5242,127.3985,68.27,4.4,mb,,39,5.095,0.8,us,usb000m46g,2014-01-19T16:55:37.134Z,"121km SW of Amahusu, Indonesia",earthquake
2014-01-19T08:38:38.000Z,60.0446,-153.482,142.3,2.1,ml,27,107.999991360001,0.1715782,0.65,ak,ak11142591,2014-01-22T21:36:11.136Z,"63km SW of Redoubt Volcano, Alaska",earthquake
2014-01-19T08:36:42.000Z,51.666,-178.4154,15.1,2,ml,10,212.399983008001,0.2362569,0.44,ak,ak11142590,2014-01-22T21:36:09.507Z,"30km SW of Tanaga Volcano, Alaska",earthquake
2014-01-19T08:34:46.958Z,40.4007,-119.4689,8.5469,0.12,ml,3,321,0.306,0.0039,nn,nn00435517,2014-01-22T17:36:54.388Z,"21km SSW of Gerlach-Empire, Nevada",earthquake
2014-01-19T08:27:45.000Z,64.0895,-148.4187,115.6,1.3,ml,25,53.9999956800003,0.3925638,0.4,ak,ak11142589,2014-01-22T21:36:14.914Z,"37km NE of Healy, Alaska",earthquake
2014-01-19T08:18:16.600Z,19.321,-155.1875,3.5,2,Ml,,100.8,0.05389892,0.15,hv,hv60626551,2014-01-19T08:24:06.205Z,"13km SSE of Volcano, Hawaii",earthquake
2014-01-19T08:16:31.000Z,63.5671,-147.6772,13.7,1,ml,19,82.7999933760005,0.5093448,0.65,ak,ak11139619,2014-01-22T21:36:46.484Z,"66km ENE of Cantwell, Alaska",earthquake
2014-01-19T08:11:27.337Z,38.4572,-118.202,6.9698,0.71,ml,4,178,0.046,0.06,nn,nn00435086,2014-01-21T16:55:10.689Z,"37km ESE of Hawthorne, Nevada",earthquake
2014-01-19T08:04:36.290Z,36.0306667,-117.7741667,2.34,0.89,ml,10,67,0.006441,0.07,ci,ci11415466,2014-01-22T00:11:51.130Z,"42km N of Inyokern, California",earthquake
2014-01-19T08:04:22.140Z,36.0306667,-117.774,2.42,0.77,ml,12,66,0.00633,0.09,ci,ci11415458,2014-01-22T00:09:02.500Z,"42km N of Inyokern, California",earthquake
2014-01-19T08:03:54.000Z,60.3301,-152.1351,72.4,1.6,ml,23,71.9999942400005,0.3269868,0.68,ak,ak11139612,2014-01-22T21:36:31.856Z,"37km ESE of Redoubt Volcano, Alaska",earthquake
2014-01-19T08:02:42.800Z,44.7313,-110.7732,4.9,1.3,Ml,,136.8,0.05389892,0.15,uu,uu60052322,2014-01-21T19:39:01.240Z,"27km ENE of West Yellowstone, Montana",earthquake
2014-01-19T08:02:29.240Z,36.031,-117.7725,1.93,1.3,ml,23,56,0.005611,0.14,ci,ci11415450,2014-01-22T00:00:31.990Z,"42km N of Inyokern, California",earthquake
2014-01-19T08:00:39.000Z,65.7985,-142.7894,20.2,1.5,ml,12,97.1999922240006,1.159725,0.56,ak,ak11142586,2014-01-22T21:36:13.328Z,"58km E of Circle, ",earthquake
2014-01-19T07:56:56.900Z,19.1103,-66.8087,55,2.7,Md,3,338.4,0.75997473,0.05,pr,pr14019013,2014-01-19T15:59:26.750Z,"69km N of Hatillo, Puerto Rico",earthquake
2014-01-19T07:41:09.230Z,36.0156667,-117.8048333,1.72,0.25,ml,9,75,0.03223,0.13,ci,ci11415442,2014-01-21T23:56:51.099Z,"40km N of Inyokern, California",earthquake
2014-01-19T07:35:11.700Z,33.1663,-116.1122,7.8,1.3,Ml,33,115.2,0.25152828,0.28,ci,ci11415434,2014-01-19T07:37:37.628Z,"20km SW of Salton City, California",earthquake
2014-01-19T07:26:15.500Z,38.7885,-122.7723,2.2,0.5,Md,,162,0.00898315,0.01,nc,nc72143120,2014-01-19T09:36:05.583Z,"1km NW of The Geysers, California",earthquake
2014-01-19T07:17:10.910Z,1.383,91.5526,10.06,4.9,mb,,49,6.021,0.85,us,usb000m44r,2014-01-19T15:19:42.686Z,"North Indian Ocean",earthquake
2014-01-19T07:15:36.960Z,38.5868,-118.4276,6.1997,0.14,ml,5,186,0.085,0.0895,nn,nn00435079,2014-01-21T16:54:58.185Z,"18km ENE of Hawthorne, Nevada",earthquake
2014-01-19T07:13:03.786Z,38.5668,-118.4443,7.0458,0.04,ml,5,165,0.087,0.1119,nn,nn00435077,2014-01-21T16:54:54.300Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-19T07:07:13.030Z,32.8911667,-115.9315,8.15,1.37,ml,24,123,0.032,0.2,ci,ci11415426,2014-01-21T23:26:59.780Z,"24km WNW of Seeley, California",earthquake
2014-01-19T06:59:01.385Z,39.6611,-119.6919,8.7306,0.03,ml,4,152,0.119,0.0245,nn,nn00435084,2014-01-19T07:43:26.906Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-19T06:49:24.000Z,33.3623333,-116.2545,12.49,0.83,ml,28,202,0.1008,0.17,ci,ci11415418,2014-01-21T23:02:18.180Z,"16km NE of Borrego Springs, California",earthquake
2014-01-19T06:48:13.500Z,46.0852,-122.5135,14.7,0.2,Md,,136.8,0.08084838,0.12,uw,uw60672882,2014-01-21T04:58:56.380Z,"20km NNW of Amboy, Washington",earthquake
2014-01-19T06:44:33.000Z,59.3366,-137.5552,9.4,1.9,ml,15,111.599991072001,0.4168183,0.81,ak,ak11139577,2014-01-22T21:36:35.136Z,"120km W of Haines, Alaska",earthquake
2014-01-19T06:43:16.000Z,62.9812,-150.4916,96.6,1.5,ml,26,57.5999953920004,0.3871739,0.48,ak,ak11142584,2014-01-22T21:36:18.080Z,"75km NNW of Talkeetna, Alaska",earthquake
2014-01-19T06:31:50.200Z,19.4168,-155.2583,2.8,2,ml,,115.199990784001,0.008983153,0.21,hv,hv60626466,2014-01-19T06:37:35.000Z,"2km SW of Volcano, Hawaii",earthquake
2014-01-19T06:15:47.900Z,38.7517,-122.6942,1.4,1.9,Md,,43.2,0.01796631,0.05,nc,nc72143115,2014-01-19T09:36:05.581Z,"6km W of Middletown, California",earthquake
2014-01-19T06:10:39.400Z,18.6205,-66.982,77,3.1,Md,8,244.8,0.19493442,0.33,pr,pr14019011,2014-01-19T14:13:07.799Z,"13km NNE of Isabela, Puerto Rico",earthquake
2014-01-19T06:02:38.210Z,33.5081667,-116.4776667,10.73,0.67,ml,28,96,0.046,0.12,ci,ci11415410,2014-01-21T22:53:23.670Z,"18km ESE of Anza, California",earthquake
2014-01-19T05:56:11.600Z,19.0683,-66.0416,52,3.3,Md,18,234,0.7465,0.3,pr,pr14019008,2014-01-19T13:58:39.915Z,"66km N of San Juan, Puerto Rico",earthquake
2014-01-19T05:53:45.300Z,36.5742,-121.0377,7.9,1.8,Md,,82.8,0.00898315,0.12,nc,nc72143110,2014-01-19T08:42:04.720Z,"30km ENE of Soledad, California",earthquake
2014-01-19T05:51:09.000Z,52.3534,-169.2848,59.1,2.5,ml,8,334.799973216002,0.6701432,0.24,ak,ak11142583,2014-01-22T21:36:46.385Z,"70km SSW of Nikolski, Alaska",earthquake
2014-01-19T05:49:25.000Z,54.1604,-163.1107,40,2.5,ml,14,212.399983008001,0.7168556,0.35,ak,ak11142582,2014-01-22T21:37:33.557Z,"79km SSE of False Pass, Alaska",earthquake
2014-01-19T05:46:43.000Z,59.8826,-153.528,142.5,2.2,ml,36,129.599989632001,0.2407485,0.64,ak,ak11142581,2014-01-22T21:36:19.404Z,"79km ENE of Old Iliamna, Alaska",earthquake
2014-01-19T05:38:34.500Z,38.7915,-122.7718,3.7,0.6,Md,,111.6,0.00898315,0.03,nc,nc72143095,2014-01-19T06:04:02.662Z,"2km NW of The Geysers, California",earthquake
2014-01-19T05:34:54.000Z,60.0636,-151.0642,54.6,1.3,ml,10,75.5999939520005,0.3215969,0.4,ak,ak11142580,2014-01-22T21:36:25.172Z,"36km SSE of Cohoe, Alaska",earthquake
2014-01-19T05:26:44.000Z,-20.996,-69.789,40.3,4.2,mb,,,,1.44,us,usb000m43y,2014-01-19T13:29:24.488Z,"93km SSE of Iquique, Chile",earthquake
2014-01-19T05:24:24.000Z,58.412,-155.6338,153.2,2.9,ml,26,136.799989056001,0.2317653,0.82,ak,ak11142579,2014-01-22T21:37:53.509Z,"67km ESE of King Salmon, Alaska",earthquake
2014-01-19T05:23:20.420Z,-19.5915,-114.1974,13.49,4.9,mb,,226,36.672,1.32,us,usb000m42u,2014-01-19T13:25:53.621Z,"Southern East Pacific Rise",earthquake
2014-01-19T05:20:43.660Z,38.6082,-118.4043,16,0.81,ml,4,239,0.094,,nn,nn00435073,2014-01-21T15:40:47.127Z,"21km ENE of Hawthorne, Nevada",earthquake
2014-01-19T05:13:44.000Z,62.7361,-151.8541,0.1,1.6,ml,21,93.5999925120006,0.2218839,0.73,ak,ak11139547,2014-01-22T21:36:50.937Z,"100km WNW of Talkeetna, Alaska",earthquake
2014-01-19T05:07:27.600Z,38.8388,-122.8292,2.9,0.9,Md,,75.6,0.00898315,0.02,nc,nc72143080,2014-01-19T07:22:06.103Z,"9km WNW of Cobb, California",earthquake
2014-01-19T05:01:14.200Z,38.8398,-122.8272,2.7,0.6,Md,,118.8,0.00898315,0.02,nc,nc72143075,2014-01-19T07:22:06.102Z,"9km WNW of Cobb, California",earthquake
2014-01-19T04:56:50.400Z,19.0175,-66.8423,57,2.7,Md,5,277.2,0.60276956,0.43,pr,pr14019010,2014-01-19T12:59:26.423Z,"58km N of Hatillo, Puerto Rico",earthquake
2014-01-19T04:49:26.391Z,38.4677,-118.4236,8.4694,1.35,ml,11,77,0.075,0.1136,nn,nn00435071,2014-01-19T23:30:55.780Z,"18km ESE of Hawthorne, Nevada",earthquake
2014-01-19T04:42:30.125Z,37.4582,-115.4825,0,1.02,ml,4,208,0.347,0.0917,nn,nn00435070,2014-01-19T23:35:39.131Z,"29km WNW of Alamo, Nevada",earthquake
2014-01-19T04:40:21.000Z,19.4052,-155.2785,0,1.9,md,,50.3999959680003,0.008983153,0.2,hv,hv60626426,2014-01-19T04:43:22.000Z,"5km WSW of Volcano, Hawaii",earthquake
2014-01-19T04:39:50.000Z,38.3507,-118.588,9.0926,1.34,ml,9,104,0.119,0.0744,nn,nn00435069,2014-01-19T07:33:31.937Z,"19km S of Hawthorne, Nevada",earthquake
2014-01-19T04:38:18.100Z,37.627,-118.9867,3.1,0.9,Md,,104.4,0.01796631,0.29,nc,nc72143065,2014-01-19T06:04:02.660Z,"2km SSW of Mammoth Lakes, California",earthquake
2014-01-19T04:37:27.000Z,38.791,-122.782,3.1,0.8,Md,,115.2,0.00898315,0.02,nc,nc72143060,2014-01-19T05:38:04.837Z,"2km NW of The Geysers, California",earthquake
2014-01-19T04:36:10.600Z,38.8385,-122.8053,2.3,0.6,Md,,104.4,0.00898315,0.02,nc,nc72143055,2014-01-19T05:09:11.653Z,"7km WNW of Cobb, California",earthquake
2014-01-19T04:30:55.810Z,-8.7138,-107.4553,10,4.6,mb,,139,18.872,1.17,us,usb000m425,2014-01-19T22:56:21.000Z,"Central East Pacific Rise",earthquake
2014-01-19T04:25:43.944Z,38.5684,-118.4454,7.6714,0.27,ml,5,166,0.085,0.0828,nn,nn00435068,2014-01-19T07:33:12.850Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-19T04:13:30.800Z,33.6526667,-116.7203333,17.33,0.31,ml,19,83,0.04205,0.06,ci,ci11415402,2014-01-21T22:49:04.050Z,"9km S of Idyllwild, California",earthquake
2014-01-19T04:10:46.986Z,38.5704,-118.449,8,0.78,ml,4,192,0.081,,nn,nn00435067,2014-01-21T15:31:12.370Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-19T04:00:11.762Z,38.4564,-118.7397,12,0.62,ml,4,184,0.242,,nn,nn00435065,2014-01-21T15:26:12.062Z,"12km SW of Hawthorne, Nevada",earthquake
2014-01-19T03:54:40.150Z,26.3992,-44.4847,9.98,4.7,mb,,72,22.08,0.5,us,usb000m420,2014-01-19T11:57:10.957Z,"Northern Mid-Atlantic Ridge",earthquake
2014-01-19T03:45:46.770Z,34.0153333,-116.848,19.56,1.21,ml,40,42,0.03881,0.16,ci,ci11415394,2014-01-21T22:46:45.500Z,"10km NNE of Banning, California",earthquake
2014-01-19T03:42:09.000Z,38.8225,-122.8455,2.6,0.9,Md,,72,0.00898315,0.02,nc,nc72143035,2014-01-19T04:50:04.375Z,"9km WNW of The Geysers, California",earthquake
2014-01-19T03:34:27.100Z,38.8338,-122.808,2.6,0.4,Md,,100.8,0.01796631,0.02,nc,nc72143030,2014-01-19T04:09:04.903Z,"7km W of Cobb, California",earthquake
2014-01-19T03:33:37.049Z,39.4453,-120.2974,8.0147,0.17,ml,9,112,0.089,0.1191,nn,nn00435063,2014-01-19T07:23:10.378Z,"16km NW of Truckee, California",earthquake
2014-01-19T03:29:18.400Z,40.7318,-121.4672,9.6,0.9,Md,,140.4,0.08084838,0.06,nc,nc72145125,2014-01-22T23:41:35.019Z,"23km SE of Burney, California",earthquake
2014-01-19T03:17:27.802Z,38.6082,-118.4043,16,0.61,ml,4,239,0.094,,nn,nn00435061,2014-01-21T15:26:09.806Z,"21km ENE of Hawthorne, Nevada",earthquake
2014-01-19T03:17:05.000Z,19.1369,-66.8495,27,2.8,Md,7,288,0.70966907,0.17,pr,pr14019006,2014-01-19T11:19:32.567Z,"72km N of Hatillo, Puerto Rico",earthquake
2014-01-19T03:16:11.800Z,12.655,-89.1978,18.69,4.5,mb,,171,1.026,1.22,us,usb000m416,2014-01-19T11:18:41.078Z,"93km S of La Libertad, El Salvador",earthquake
2014-01-19T02:55:04.000Z,59.5215,-152.4199,77.6,2.2,ml,41,93.5999925120006,0.4114284,0.7,ak,ak11139494,2014-01-22T21:37:09.968Z,"43km SW of Anchor Point, Alaska",earthquake
2014-01-19T02:47:14.470Z,33.2008333,-115.5538333,2.8,1.59,ml,10,176,0.05682,0.16,ci,ci11415386,2014-01-21T22:39:00.502Z,"5km SW of Niland, California",earthquake
2014-01-19T02:45:43.000Z,61.5581,-146.6338,15.4,1.4,ml,20,46.7999962560003,0.4284964,0.52,ak,ak11142576,2014-01-22T21:36:27.741Z,"50km NNW of Valdez, Alaska",earthquake
2014-01-19T02:38:07.470Z,-20.5464,172.5705,42.29,4.7,mb,,106,5.883,0.44,us,usb000m40q,2014-01-19T10:40:47.366Z,"212km NNE of Ile Hunter, New Caledonia",earthquake
2014-01-19T02:34:51.000Z,62.3115,-148.9522,9.3,2.9,ml,84,25.1999979840002,0.5228195,0.69,ak,ak11139488,2014-01-22T21:38:16.490Z,"49km ENE of Y, Alaska",earthquake
2014-01-19T02:33:37.746Z,38.6082,-118.4043,16,1.04,ml,4,239,0.094,,nn,nn00435058,2014-01-21T15:19:10.130Z,"21km ENE of Hawthorne, Nevada",earthquake
2014-01-19T02:31:41.200Z,19.0711,-66.857,53,3,Md,11,284.4,0.646787,0.3,pr,pr14019004,2014-01-19T10:34:17.825Z,"64km N of Hatillo, Puerto Rico",earthquake
2014-01-19T02:30:45.400Z,19.0298,-66.9588,52,2.7,Md,3,291.6,0.7051775,0.2,pr,pr14019009,2014-01-19T10:33:26.063Z,"58km N of Isabela, Puerto Rico",earthquake
2014-01-19T02:30:00.300Z,38.5201,-118.5207,0,0.42,ml,3,233,0.108,0.0005,nn,nn00435361,2014-01-21T15:19:13.732Z,"9km E of Hawthorne, Nevada",earthquake
2014-01-19T02:26:44.000Z,63.2783,-151.2739,8.5,1.5,ml,19,61.1999951040004,0.3153087,0.58,ak,ak11139487,2014-01-22T21:36:33.719Z,"117km W of Cantwell, Alaska",earthquake
2014-01-19T02:24:31.230Z,33.0461667,-116.4148333,15.46,0.8,ml,21,117,0.1539,0.14,ci,ci11415378,2014-01-21T22:33:46.680Z,"17km ESE of Julian, California",earthquake
2014-01-19T02:23:43.000Z,61.5381,-146.7243,16.7,1.5,ml,26,46.7999962560003,0.4105301,0.56,ak,ak11142572,2014-01-22T21:36:26.471Z,"49km NNW of Valdez, Alaska",earthquake
2014-01-19T02:21:50.400Z,18.7376,-66.8892,88,2.8,Md,5,273.6,0.40873345,0.25,pr,pr14019007,2014-01-19T10:24:16.157Z,"28km NNW of Hatillo, Puerto Rico",earthquake
2014-01-19T02:20:16.390Z,33.1905,-115.5751667,2.52,1.36,ml,15,105,0.03634,0.1,ci,ci11415370,2014-01-21T22:29:39.430Z,"7km SW of Niland, California",earthquake
2014-01-19T02:08:55.400Z,38.8068,-122.798,4,2.6,Md,,21.6,0,0.03,nc,nc72143020,2014-01-19T10:11:26.534Z,"4km NW of The Geysers, California",earthquake
2014-01-19T02:03:20.000Z,62.1047,-148.1359,34.8,1.5,ml,22,104.399991648001,0.3117154,0.4,ak,ak11139484,2014-01-22T21:36:48.344Z,"50km NE of Sutton-Alpine, Alaska",earthquake
